,school,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,rnd,pick,completions_total,attempts_total,passing_yards_total,pass_td_total,ints_thrown_total,rush_attempts_total,rush_yards_total,rush_td_total,receptions_total,rec_yards_total,rec_td_total,rush_rec_plays_total,tot_rush_rec_yards,total__rush_rec_tds,college_score_total,completions_avg,attempts_avg,completion_percentage,passing_yards_avg,pass_yards_per_attempt,adjusted_pass_yards_per_attempt,pass_td_avg,ints_thrown_avg,passer_rating,rush_attempts_avg,rush_yards_avg,avg_rush_yards,rush_td_avg,receptions_avg,rec_yards_avg,avg_rec_yards,rec_td_avg,rush_rec_plays_avg,avg_rush_rec_yards,college_score_avg,nfl_score,position_FB,position_QB,position_RB,position_TE,position_WR
402,125.0,193.04,224.0,4.68,0.0,0.0,0.0,100.0,100.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25354.0,409816.0,4187.0,25354.0,409816.0,4187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,14.2,0.0,4.0,14.2,0.0,0.55,False,False,False,False,True
403,91.0,182.88,181.0,4.59,32.0,16.0,117.0,7.34,4.27,3.0,95.0,0.0,0.0,0.0,0.0,0.0,4641.0,20414.0,0.0,23144.0,395398.0,4415.0,27785.0,415812.0,4415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,5.0,86.0,14.7,1.0,5.0,14.3,0.0,0.0,False,False,False,False,True
404,8.0,185.42,211.0,4.33,33.0,0.0,128.0,100.0,100.0,1.0,4.0,2645.0,4207.0,41099.0,1583.0,369.0,118711.0,679696.0,5752.0,6785.0,64702.0,353.0,125496.0,744398.0,6105.0,59014.42,1.0,1.0,100.0,12.0,9.0,16.25,1.0,0.0,236.5,21.0,117.0,5.2,1.0,2.0,11.0,6.0,0.0,23.0,5.9,34.720000000000006,7.8,False,False,True,False,False
405,62.0,177.8,225.0,4.41,33.5,26.0,117.0,100.0,4.18,1.0,23.0,0.0,0.0,0.0,0.0,0.0,64346.0,417293.0,4577.0,9372.0,101745.0,553.0,73718.0,519038.0,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,6.0,1.0,3.0,26.0,8.3,0.0,14.0,6.4,0.0,6.9,False,False,True,False,False
406,8.0,193.04,222.0,4.56,34.5,9.0,119.0,7.08,4.3,7.0,248.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13848.0,238470.0,2962.0,13848.0,238470.0,2962.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,17.1,1.0,3.0,17.1,0.0,0.0,False,False,False,False,True
407,185.0,180.34,195.0,4.47,28.0,0.0,120.0,7.09,4.3,5.0,136.0,0.0,0.0,0.0,0.0,0.0,28665.0,142669.0,885.0,25116.0,249525.0,1221.0,53781.0,392194.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,5.6,0.0,4.0,39.0,9.1,0.0,7.0,8.5,0.0,0.0,False,False,False,False,True
408,184.0,182.88,219.0,4.46,0.0,0.0,0.0,100.0,100.0,6.0,174.0,0.0,0.0,0.0,0.0,0.0,688.0,2456.0,0.0,18242.0,241437.0,2231.0,18930.0,243893.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,4.0,40.0,11.0,0.0,4.0,11.0,0.0,2.3,False,False,False,False,True
409,73.0,190.5,217.0,4.51,31.0,0.0,123.0,7.03,4.35,2.0,36.0,709.0,1236.0,16721.0,521.0,0.0,855.0,-794.0,0.0,33280.0,434816.0,2248.0,34135.0,434022.0,2248.0,13283.56,1.0,1.0,100.0,21.0,21.0,28.0,0.0,0.0,335.2,1.0,1.0,1.0,0.0,6.0,90.0,13.7,0.0,6.0,13.7,20.439999999999998,5.5,False,False,False,False,True
410,146.0,195.57999999999998,225.0,4.61,31.0,0.0,113.0,7.01,4.38,3.0,94.0,77128.0,129644.0,879868.0,4316.0,3092.0,42583.0,137523.0,2979.0,532.0,8455.0,42.0,43115.0,145978.0,3021.0,6513.959999999999,18.0,27.0,61.3,196.0,6.9,5.1,1.0,1.0,118.7,10.0,25.0,2.8,0.0,1.0,9.0,9.0,0.0,10.0,2.9,8.959999999999999,-0.33999999999999997,False,True,False,False,False
411,119.0,180.34,228.0,4.52,31.0,17.0,112.0,100.0,100.0,6.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
412,170.0,180.34,224.0,4.47,34.0,19.0,125.0,6.96,4.29,6.0,176.0,0.0,0.0,0.0,0.0,0.0,101310.0,538697.0,4498.0,6812.0,53277.0,168.0,108122.0,591974.0,4666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,93.0,5.4,1.0,1.0,5.0,5.0,0.0,19.0,5.2,0.0,0.0,False,False,True,False,False
413,125.0,185.42,198.0,4.55,0.0,0.0,0.0,100.0,100.0,7.0,240.0,0.0,0.0,0.0,0.0,0.0,66538.0,335654.0,2772.0,1824.0,11638.0,161.0,68362.0,347292.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0,4.5,0.0,1.0,11.0,7.0,0.0,14.0,4.4,0.0,0.0,False,False,True,False,False
414,141.0,172.72,199.0,4.42,31.5,23.0,119.0,6.65,4.2,2.0,55.0,0.0,198.0,0.0,0.0,0.0,157175.0,832188.0,9754.0,6333.0,61682.0,173.0,163508.0,893870.0,9927.0,4078.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,129.0,5.2,2.0,2.0,21.0,9.0,0.0,26.0,5.4,20.6,6.95,False,False,True,False,False
415,181.0,180.34,202.0,4.69,27.5,0.0,115.0,7.31,4.77,6.0,182.0,0.0,0.0,0.0,0.0,0.0,4283.0,14350.0,11.0,20007.0,265674.0,1913.0,24290.0,280024.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,58.0,12.4,0.0,5.0,12.3,0.0,0.0,False,False,False,False,True
416,184.0,177.8,184.0,4.39,36.0,24.0,124.0,7.07,4.34,2.0,42.0,180.0,1090.0,9540.0,180.0,348.0,3000.0,37951.0,30.0,16757.0,233802.0,1664.0,19757.0,271753.0,1694.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,3.0,44.0,14.0,0.0,3.0,12.3,0.0,15.2,False,False,False,False,True
417,99.0,195.57999999999998,251.0,4.75,0.0,20.0,0.0,100.0,100.0,4.0,111.0,0.0,0.0,0.0,0.0,0.0,2891.0,12013.0,0.0,29930.0,304741.0,2561.0,32821.0,316754.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,5.0,54.0,9.5,0.0,6.0,9.4,0.0,0.0,False,False,False,True,False
418,18.0,195.57999999999998,228.0,4.89,0.0,0.0,0.0,7.4,4.51,1.0,3.0,144642.0,239116.0,1635305.0,10373.0,5968.0,26706.0,1032.0,1309.0,349.0,349.0,0.0,27055.0,1381.0,1309.0,16060.980000000001,24.0,43.0,61.5,285.0,6.9,6.4,2.0,1.0,128.1,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,46.02,15.18,False,True,False,False,False
419,183.0,190.5,250.0,4.8,36.0,14.0,121.0,7.08,4.27,6.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14883.0,162796.0,1086.0,14883.0,162796.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,9.0,0.0,2.0,9.0,0.0,3.35,False,False,False,True,False
420,190.0,187.96,247.0,4.73,0.0,26.0,0.0,100.0,100.0,5.0,163.0,0.0,0.0,0.0,0.0,0.0,26578.0,145361.0,2048.0,5140.0,44839.0,362.0,31718.0,190200.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.3,0.0,2.0,13.0,7.0,0.0,5.0,5.3,0.0,1.2,True,False,False,False,False
421,140.0,185.42,194.0,4.37,37.5,19.0,128.0,6.67,3.96,4.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
422,31.0,187.96,199.0,4.42,37.5,0.0,136.0,7.08,4.52,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
423,190.0,175.26,197.0,4.45,33.5,19.0,118.0,100.0,100.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,112179.0,668931.0,8115.0,11005.0,152185.0,731.0,123184.0,821116.0,8846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,110.0,5.5,1.0,2.0,14.0,11.7,0.0,21.0,6.3,0.0,15.4,False,False,True,False,False
424,25.0,185.42,217.0,4.53,32.0,0.0,120.0,6.74,4.49,3.0,64.0,6.0,6.0,72.0,6.0,0.0,152934.0,842561.0,8975.0,12778.0,119169.0,233.0,165712.0,961730.0,9208.0,0.0,1.0,1.0,100.0,12.0,12.0,32.0,1.0,0.0,530.8,28.0,147.0,5.3,1.0,2.0,19.0,9.0,0.0,28.0,5.7,0.0,12.299999999999999,False,False,True,False,False
425,108.0,185.42,221.0,4.51,26.5,20.0,111.0,7.1,4.42,4.0,106.0,0.0,0.0,0.0,0.0,0.0,4265.0,17306.0,214.0,31059.0,400994.0,2424.0,35324.0,418300.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,5.0,72.0,11.6,0.0,6.0,10.6,0.0,0.0,False,False,False,False,True
426,23.0,190.5,254.0,4.59,27.5,27.0,114.0,7.07,4.31,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7479.0,95883.0,718.0,7479.0,95883.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,11.0,0.0,2.0,11.0,0.0,1.6,False,False,False,True,False
427,129.0,177.8,235.0,4.46,36.5,28.0,128.0,100.0,100.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,100999.0,595049.0,4386.0,8373.0,53855.0,526.0,109372.0,648904.0,4912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,111.0,4.8,0.0,2.0,18.0,6.7,0.0,19.0,5.1,0.0,11.2,False,False,True,False,False
428,165.0,193.04,215.0,4.48,35.0,0.0,0.0,100.0,100.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,349.0,606.0,0.0,16564.0,290025.0,3837.0,16913.0,290631.0,3837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,3.0,57.0,16.3,1.0,3.0,15.5,0.0,1.5,False,False,False,False,True
429,75.0,190.5,236.0,4.58,30.0,18.0,109.0,6.99,4.27,4.0,127.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,18072.0,208033.0,1583.0,18072.0,208033.0,1583.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,0.0,0.0,0.0,0.0,3.0,39.0,11.6,0.0,3.0,11.6,0.0,1.1,False,False,False,True,False
430,93.0,187.96,216.0,4.41,28.0,0.0,126.0,7.15,4.26,2.0,34.0,0.0,166.0,0.0,0.0,0.0,8976.0,58360.0,73.0,15904.0,265657.0,1875.0,24880.0,324017.0,1948.0,1776.1999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,4.0,82.0,15.4,0.0,4.0,10.1,10.7,2.8,False,False,False,False,True
431,168.0,182.88,213.0,4.59,30.0,21.0,116.0,100.0,100.0,5.0,166.0,358.0,358.0,7356.0,193.0,0.0,87237.0,379418.0,4617.0,12913.0,98204.0,546.0,100150.0,477622.0,5163.0,3547.3400000000006,1.0,1.0,100.0,27.0,27.0,47.0,1.0,0.0,656.8,17.0,60.0,3.9,1.0,2.0,17.0,4.8,0.0,20.0,4.5,18.380000000000003,0.0,False,False,True,False,False
432,7.0,182.88,222.0,4.61,34.0,21.0,120.0,100.0,100.0,5.0,139.0,0.0,0.0,0.0,0.0,0.0,71671.0,392211.0,2734.0,5791.0,71989.0,1128.0,77462.0,464200.0,3862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,91.0,5.4,0.0,2.0,17.0,9.0,0.0,19.0,5.9,0.0,6.45,False,False,True,False,False
433,82.0,195.57999999999998,232.0,4.59,30.0,16.0,115.0,7.07,4.44,7.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20939.0,352257.0,2138.0,20939.0,352257.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,15.8,0.0,5.0,15.8,0.0,0.0,False,False,False,False,True
434,178.0,180.34,211.0,4.45,0.0,0.0,0.0,100.0,100.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,72649.0,347096.0,3742.0,2423.0,25756.0,164.0,75072.0,372852.0,3906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,4.5,1.0,1.0,11.0,8.5,0.0,13.0,5.0,0.0,0.6,False,False,True,False,False
435,75.0,193.04,229.0,4.85,0.0,0.0,0.0,100.0,100.0,6.0,198.0,120224.0,191080.0,1499508.0,15442.0,3606.0,28310.0,-62870.0,707.0,8.0,40.0,0.0,28318.0,-62830.0,707.0,7.200000000000001,21.0,33.0,64.7,266.0,8.3,9.4,3.0,0.0,159.6,4.0,-8.0,-2.5,0.0,1.0,5.0,5.0,0.0,4.0,-2.5,0.9000000000000001,0.0,False,True,False,False,False
436,22.0,198.12,229.0,4.51,33.5,17.0,118.0,100.0,4.26,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
437,197.0,190.5,243.0,4.61,0.0,28.0,0.0,100.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1418.0,4620.0,0.0,31324.0,424990.0,2312.0,32742.0,429610.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,5.0,66.0,14.5,0.0,5.0,13.4,0.0,1.8,False,False,False,True,False
438,142.0,187.96,225.0,4.7,0.0,25.0,106.0,6.91,4.06,5.0,151.0,4539.0,8120.0,58972.0,253.0,269.0,2522.0,4413.0,40.0,0.0,0.0,0.0,2522.0,4413.0,40.0,0.0,17.0,30.0,56.7,229.0,7.6,6.8,1.0,1.0,125.1,9.0,14.0,1.6,0.0,0.0,0.0,0.0,0.0,9.0,1.6,0.0,0.0,False,True,False,False,False
439,50.0,195.57999999999998,220.0,4.87,28.5,0.0,106.0,6.93,4.37,6.0,174.0,118585.0,204854.0,1390735.0,8844.0,7089.0,26472.0,39355.0,1396.0,0.0,0.0,0.0,26472.0,39355.0,1396.0,0.0,16.0,26.0,57.9,199.0,6.7,6.5,1.0,1.0,123.8,3.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,False,True,False,False,False
440,141.0,190.5,218.0,4.47,37.0,23.0,124.0,100.0,4.47,1.0,30.0,144.0,144.0,4032.0,0.0,0.0,944.0,10024.0,133.0,33139.0,547093.0,2817.0,34083.0,557117.0,2950.0,0.0,1.0,1.0,100.0,28.0,28.0,28.0,0.0,0.0,335.2,1.0,16.0,16.0,0.0,5.0,93.0,15.0,0.0,5.0,15.0,0.0,11.4,False,False,False,False,True
441,112.0,182.88,224.0,4.37,37.0,24.0,115.0,7.35,4.33,4.0,129.0,0.0,269.0,0.0,0.0,269.0,80778.0,406531.0,3362.0,11925.0,99118.0,415.0,92703.0,505649.0,3777.0,6106.300000000001,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,13.0,63.0,4.6,0.0,2.0,14.0,6.3,0.0,15.0,4.8,22.700000000000003,0.0,False,False,True,False,False
442,35.0,177.8,210.0,4.46,41.5,0.0,125.0,6.93,4.1,1.0,27.0,0.0,0.0,0.0,0.0,0.0,125022.0,680192.0,6627.0,8822.0,50119.0,375.0,133844.0,730311.0,7002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,99.0,5.0,1.0,1.0,7.0,6.5,0.0,21.0,5.0,0.0,7.85,False,False,True,False,False
443,133.0,177.8,182.0,4.31,34.5,12.0,118.0,7.01,4.48,3.0,91.0,0.0,0.0,0.0,0.0,0.0,515.0,-1767.0,0.0,28766.0,424748.0,2346.0,29281.0,422981.0,2346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,3.0,43.0,13.1,0.0,3.0,13.0,0.0,2.8,False,False,False,False,True
444,76.0,182.88,199.0,4.35,31.5,0.0,117.0,100.0,100.0,7.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12271.0,203938.0,2039.0,12271.0,203938.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,13.0,0.0,3.0,13.0,0.0,0.0,False,False,False,False,True
445,139.0,190.5,246.0,4.69,36.0,28.0,111.0,7.0,4.48,5.0,152.0,741.0,2023.0,6375.0,413.0,168.0,18759.0,67409.0,2314.0,26544.0,320325.0,3308.0,45303.0,387734.0,5622.0,38370.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.2,1.0,7.0,67.0,11.8,0.0,10.0,7.9,17.66,2.55,True,False,False,False,False
446,3.0,182.88,209.0,4.5,36.0,24.0,121.0,7.35,4.51,3.0,74.0,0.0,0.0,0.0,0.0,0.0,61784.0,342842.0,2542.0,5702.0,47064.0,5.0,67486.0,389906.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,72.0,5.3,1.0,1.0,11.0,9.0,0.0,15.0,5.4,0.0,4.65,False,False,True,False,False
447,99.0,198.12,244.0,4.83,0.0,0.0,0.0,100.0,100.0,3.0,98.0,180.0,494.0,5220.0,180.0,0.0,349.0,2792.0,0.0,41311.0,435103.0,5972.0,41660.0,437895.0,5972.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,6.0,53.0,10.2,1.0,6.0,10.2,0.0,0.0,False,False,False,True,False
448,12.0,185.42,200.0,4.53,34.0,17.0,120.0,6.78,4.24,4.0,127.0,0.0,315.0,0.0,0.0,13.0,1837.0,14182.0,0.0,29537.0,452561.0,4220.0,31374.0,466743.0,4220.0,2580.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,6.0,104.0,14.1,1.0,7.0,13.9,18.3,9.7,False,False,False,False,True
449,149.0,195.57999999999998,246.0,4.49,41.0,23.0,123.0,100.0,100.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,13091.0,200894.0,1320.0,13092.0,200905.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,2.0,25.0,16.5,0.0,2.0,16.5,0.0,0.8,False,False,False,True,False
450,167.0,185.42,215.0,4.54,0.0,0.0,0.0,100.0,100.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,283.0,169.0,0.0,41684.0,555950.0,7463.0,41967.0,556119.0,7463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,9.0,127.0,12.5,2.0,9.0,12.5,0.0,8.45,False,False,False,False,True
451,30.0,180.34,218.0,4.45,32.0,17.0,109.0,7.15,4.37,6.0,195.0,0.0,0.0,0.0,0.0,0.0,120067.0,642315.0,8102.0,6416.0,58548.0,337.0,126483.0,700863.0,8439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,88.0,4.6,1.0,2.0,13.0,8.5,0.0,14.0,5.0,0.0,2.4,False,False,True,False,False
452,13.0,185.42,226.0,4.95,26.5,0.0,99.0,100.0,100.0,5.0,171.0,124108.0,198834.0,1666397.0,14356.0,3523.0,27959.0,78528.0,1516.0,505.0,4998.0,141.0,28464.0,83526.0,1657.0,18303.36,18.0,30.0,64.6,247.0,8.1,9.8,2.0,0.0,157.5,4.0,8.0,2.7,0.0,1.0,9.0,9.0,0.0,4.0,2.7,29.939999999999998,0.0,False,True,False,False,False
453,139.0,177.8,191.0,4.5,42.5,13.0,129.0,7.1,4.41,5.0,144.0,0.0,0.0,0.0,0.0,0.0,405.0,898.0,0.0,48659.0,672810.0,10456.0,49064.0,673708.0,10456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,90.0,14.1,1.0,7.0,14.1,0.0,2.8,False,False,False,False,True
454,39.0,193.04,256.0,4.78,29.5,17.0,113.0,7.28,4.56,5.0,149.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,13805.0,180208.0,1337.0,13805.0,180208.0,1337.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,12.3,0.0,2.0,12.3,0.0,0.0,False,False,False,True,False
455,158.0,187.96,204.0,4.42,37.0,0.0,120.0,100.0,4.18,6.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
456,159.0,182.88,245.0,4.58,34.0,30.0,112.0,7.31,4.49,4.0,128.0,0.0,0.0,0.0,0.0,0.0,3645.0,23489.0,0.0,4724.0,36081.0,279.0,8369.0,59570.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,11.0,8.0,0.0,2.0,5.0,0.0,0.0,True,False,False,False,False
457,110.0,182.88,211.0,4.44,0.0,27.0,0.0,100.0,100.0,5.0,160.0,0.0,0.0,0.0,0.0,0.0,1978.0,19699.0,0.0,20039.0,254213.0,1526.0,22017.0,273912.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,3.0,29.0,11.7,0.0,3.0,11.0,0.0,0.0,False,False,False,False,True
458,73.0,198.12,248.0,4.9,33.5,0.0,119.0,7.11,4.43,1.0,17.0,128494.0,220589.0,1496284.0,7594.0,7185.0,37196.0,53268.0,3371.0,0.0,0.0,0.0,37196.0,53268.0,3371.0,0.0,21.0,33.0,57.9,237.0,6.3,6.3,1.0,1.0,127.1,5.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.0,5.84,False,True,False,False,False
459,188.0,182.88,210.0,4.59,0.0,0.0,0.0,100.0,100.0,6.0,194.0,0.0,299.0,0.0,0.0,0.0,1841.0,7171.0,0.0,35760.0,519383.0,3148.0,37601.0,526554.0,3148.0,4694.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,53.0,13.7,0.0,4.0,13.0,15.700000000000001,3.6,False,False,False,False,True
460,166.0,182.88,208.0,4.43,39.5,14.0,118.0,6.89,4.22,4.0,111.0,0.0,0.0,0.0,0.0,0.0,73492.0,396342.0,2615.0,16654.0,163743.0,1269.0,90146.0,560085.0,3884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,5.4,0.0,2.0,16.0,6.5,0.0,12.0,6.2,0.0,7.0,False,False,True,False,False
461,66.0,177.8,227.0,4.55,37.0,19.0,121.0,7.1,4.4,3.0,65.0,0.0,0.0,0.0,0.0,0.0,52871.0,319181.0,2891.0,2438.0,16475.0,0.0,55309.0,335656.0,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,109.0,5.2,1.0,1.0,11.0,5.5,0.0,22.0,5.7,0.0,2.3,False,False,True,False,False
462,84.0,195.57999999999998,255.0,4.79,33.0,26.0,122.0,6.92,4.26,7.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.0,57522.0,624.0,6253.0,57522.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,2.0,9.0,0.0,0.9,False,False,False,True,False
463,124.0,187.96,195.0,4.49,34.5,0.0,120.0,6.65,4.12,4.0,108.0,0.0,0.0,0.0,0.0,0.0,1252.0,8929.0,0.0,15152.0,243557.0,1951.0,16404.0,252486.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,2.0,32.0,15.3,0.0,2.0,14.7,0.0,4.9,False,False,False,False,True
464,43.0,180.34,192.0,4.39,0.0,19.0,0.0,100.0,100.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,31599.0,297407.0,2912.0,21834.0,341393.0,2401.0,53433.0,638800.0,5313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,8.3,0.0,3.0,52.0,14.3,0.0,7.0,12.5,0.0,21.55,False,False,False,False,True
465,84.0,187.96,210.0,4.3,38.5,16.0,126.0,6.8,4.18,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4644.0,55605.0,462.0,24945.0,373690.0,2313.0,29589.0,429295.0,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,4.0,57.0,13.5,0.0,4.0,13.3,0.0,1.9,False,False,False,False,True
466,112.0,195.57999999999998,262.0,4.84,30.5,21.0,107.0,7.31,4.56,4.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11701.0,129611.0,551.0,11701.0,129611.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,12.0,0.0,3.0,12.0,0.0,0.0,False,False,False,True,False
